Timestamp,Price,stock_volume,amount_volume
2017/8/29,3.84,11577831,44375917
2017/8/28,3.83,16029655,61375820
2017/8/25,3.82,10255437,38867658
2017/8/24,3.75,9930523,37611025
2017/8/23,3.8,10692680,40842291
2017/8/22,3.84,11184412,43194119
2017/8/21,3.9,12684134,49293865
2017/8/18,3.88,17460288,67774823
2017/8/17,3.9,30551928,118648241
2017/8/16,3.83,16835688,64403090
2017/8/15,3.78,6308055,23850286
2017/8/14,3.78,11794660,44581833
2017/8/11,3.71,14127700,53018922
2017/8/10,3.8,16617905,63192236
2017/8/9,3.86,13496323,51921539
2017/8/8,3.86,17699774,68143881
2017/8/7,3.85,16199800,62295896
2017/8/4,3.84,13730212,52804840
2017/8/3,3.83,11316547,43491822
2017/8/2,3.84,12706512,48819757
2017/8/1,3.86,12567174,48351634
2017/7/31,3.87,14176997,54722381
2017/7/28,3.87,11923501,46269332
2017/7/27,3.91,16182891,62951865
2017/7/26,3.86,11635830,44764562
2017/7/25,3.88,15943778,61851870
2017/7/24,3.92,14007664,54733405
2017/7/21,3.9,19986799,78592248
2017/7/20,3.95,22425501,88858786
2017/7/19,3.98,36470251,144129876
2017/7/18,3.95,38260294,148657668
2017/7/17,3.78,30634655,116993324
2017/7/14,3.92,27501839,106607317
2017/7/13,3.84,23107895,88654237
2017/7/12,3.81,18104594,67967478
2017/7/11,3.76,13869415,52574081
2017/7/10,3.82,20764206,79435564
2017/7/7,3.85,55450495,211345567
2017/7/6,3.72,10436995,38918101
2017/7/5,3.74,8185820,30496744
2017/7/4,3.72,10493807,38990715
2017/7/3,3.73,6882040,25625406
2017/6/30,3.72,9504701,35261710
2017/6/29,3.75,11048084,41343909
2017/6/28,3.72,9785200,36307503
2017/6/27,3.7,10801346,40050867
2017/6/26,3.69,12603751,46041446
2017/6/23,3.64,15987736,57823537
2017/6/22,3.67,12545432,46753241
2017/6/21,3.73,8055200,30025975
2017/6/20,3.73,10022906,37530944
2017/6/19,3.73,9204718,34311707
2017/6/16,3.73,13841692,51650799
2017/6/15,3.75,21013670,78778840
2017/6/14,3.69,12456213,46029387
2017/6/13,3.72,10546163,39091170
2017/6/12,3.68,15684801,58264209
2017/6/9,3.75,40011454,150303612
2017/6/8,3.87,55762192,209802595
2017/6/7,3.67,21673091,78736087
2017/6/6,3.61,16680395,60156868
2017/6/5,3.56,9639291,34211784
2017/6/2,3.54,12242711,43013570
2017/6/1,3.52,9553400,34213737
2017/5/31,3.63,8569440,31366672
2017/5/26,3.64,8350061,30469605
2017/5/25,3.65,10061643,36505893
2017/5/24,3.62,10147521,36304996
2017/5/23,3.62,12882163,46843291
2017/5/22,3.66,10406175,38523634
2017/5/19,3.76,9242969,34604827
2017/5/18,3.75,9900913,37378180
2017/5/17,3.81,12748335,48655961
2017/5/16,3.8,15067202,56847530
2017/5/15,3.76,22803449,85798662
2017/5/12,3.64,12674379,46237427
2017/5/11,3.61,18547398,66615208
2017/5/10,3.67,12348287,46392467
2017/5/9,3.76,11167907,41656545
2017/5/8,3.72,14196251,53302680
2017/5/5,3.84,12273720,47630336
2017/5/4,3.94,9654263,38134295
2017/5/3,3.97,7932536,31396113
2017/5/2,3.99,8521058,33965169
2017/4/28,3.98,8958351,35507448
2017/4/27,3.95,17211383,67044389
2017/4/26,3.97,8643273,34371982
2017/4/25,3.98,9350846,37320618
2017/4/24,3.97,21274040,85087788
2017/4/21,4.12,7907623,32603498
2017/4/20,4.1,14554211,59890185
2017/4/19,4.14,16218585,67319962
2017/4/18,4.22,10659000,45335223
2017/4/17,4.25,12104201,51524301
2017/4/14,4.29,18219238,78420722
2017/4/13,4.36,12492812,54367790
2017/4/12,4.35,16071630,69930916
2017/4/11,4.39,17260718,75507166
2017/4/10,4.35,24145532,105675599
2017/4/7,4.44,34524363,152671116
2017/4/6,4.34,15783746,68539520
2017/4/5,4.35,22136331,96055065
2017/3/31,4.23,10904129,46115696
2017/3/30,4.21,22775067,96420432
2017/3/29,4.31,29427706,126427895
2017/3/28,4.35,16743656,73535330
2017/3/27,4.45,10096068,44897121
2017/3/24,4.44,15838823,70088899
2017/3/23,4.4,14861298,65792394
2017/3/22,4.43,15713440,69783384
2017/3/21,4.49,15380341,69265990
2017/3/20,4.53,12559728,56814031
2017/3/17,4.54,14342139,65493986
2017/3/16,4.59,14887168,68206326
2017/3/15,4.56,10493672,47769753
2017/3/14,4.57,12056253,55240870
2017/3/13,4.59,19527877,89226741
2017/3/10,4.61,11256335,52100373
2017/3/9,4.63,21322743,98920434
2017/3/8,4.7,28774884,135702836
2017/3/7,4.78,60786043,288106098
2017/3/6,4.61,14730546,67778115
2017/3/3,4.58,13566845,62190481
2017/3/2,4.63,16380374,76387286
2017/3/1,4.65,14943294,69421139
2017/2/28,4.64,12947442,59722133
2017/2/27,4.62,15564886,72363851
2017/2/24,4.67,14356810,66731669
2017/2/23,4.66,20070641,93605826
2017/2/22,4.65,16057147,74441356
2017/2/21,4.63,15551468,72079892
2017/2/20,4.6,11537039,52770748
2017/2/17,4.56,20308684,93260847
2017/2/16,4.62,15001138,69060388
2017/2/15,4.6,26131910,121095196
2017/2/14,4.58,9523936,43659629
2017/2/13,4.61,15567007,71684325
2017/2/10,4.6,19186242,87796768
2017/2/9,4.58,15928649,72742621
2017/2/8,4.53,13821642,62247652
2017/2/7,4.52,8454867,38157192
2017/2/6,4.53,8184717,37007374
2017/2/3,4.51,6166600,27785248
2017/1/26,4.52,6364319,28814085
2017/1/25,4.52,8718106,39440256
2017/1/24,4.49,6642878,29813793
2017/1/23,4.5,11851620,53308811
2017/1/20,4.49,16713638,74926760
2017/1/19,4.4,8732171,38416194
2017/1/18,4.42,7347746,32555751
2017/1/17,4.45,10686254,47162987
2017/1/16,4.44,20392141,90770687
2017/1/13,4.6,12461789,57654564
2017/1/12,4.69,11580784,54642921
2017/1/11,4.7,11159900,52651321
2017/1/10,4.77,13040095,62411489
2017/1/9,4.78,14067126,66867265
2017/1/6,4.72,11004794,52014213
2017/1/5,4.75,16756765,79261795
2017/1/4,4.72,12695399,59680683
2017/1/3,4.66,10229196,47622611
2016/12/30,4.6,16131574,74640512
2016/12/29,4.67,9347158,43968834
2016/12/28,4.72,9085324,42791268
2016/12/27,4.72,15055999,71625955
2016/12/26,4.72,13485162,63255944
2016/12/23,4.75,20810287,99910308
2016/12/22,4.74,17594762,83841609
2016/12/21,4.83,43058488,203724633
2016/12/20,4.7,49130089,233005085
2016/12/19,4.53,11751785,53224359
2016/12/16,4.55,13254092,60161929
2016/12/15,4.52,13218733,59707231
2016/12/14,4.5,14790262,67039457
2016/12/13,4.52,16302515,73439902
2016/12/12,4.54,34061496,159094695
2016/12/9,4.82,15914550,76668814
2016/12/8,4.83,25283002,122679378
2016/12/7,4.9,15401855,75183958
2016/12/6,4.87,10698171,52118630
2016/12/5,4.86,21456769,104605409
2016/12/2,4.92,26046680,129128418
2016/12/1,5.02,18509051,92806572
2016/11/30,5.01,28992244,145437232
2016/11/29,5.06,38246893,195147168
2016/11/28,5.07,26325280,133436641
2016/11/25,5.09,47953808,240622508
2016/11/24,5.02,26948360,135770162
2016/11/23,5.06,24332110,123626954
2016/11/22,5.1,25527520,129750263
2016/11/21,5.08,24722758,125484336
2016/11/18,5.08,36226381,185602239
2016/11/17,5.15,39381388,202695563
2016/11/16,5.22,80876639,419564130
2016/11/15,5.06,27779740,140203517
2016/11/14,5.07,41962539,211144963
2016/11/11,5.02,30428490,151945713
2016/11/10,5,29105066,145549497
2016/11/9,4.93,32482025,160437989
2016/11/8,5,38002215,189972327
2016/11/7,4.92,25806096,126575910
2016/11/4,4.9,50095385,248309793
2016/11/3,5.02,46588571,233680131
2016/11/2,5.01,34786600,175410757
2016/11/1,5.1,36576999,185304172
2016/10/31,5.07,48441500,245244293
2016/10/28,5.17,59129901,311435861
2016/10/27,5.26,51137056,268833067
2016/10/26,5.31,72165699,378530279
2016/10/25,5.2,38642395,201122869
2016/10/24,5.17,38538211,198694436
2016/10/21,5.13,48779043,250717839
2016/10/20,5.21,55364161,289770156
2016/10/19,5.2,40841952,211770035
2016/10/18,5.22,49325912,255353324
2016/10/17,5.15,59118301,309783263
2016/10/14,5.2,46375030,240665926
2016/10/13,5.25,46157716,240792986
2016/10/12,5.22,58062115,302963811
2016/10/11,5.3,59664816,315482477
2016/10/10,5.34,70237619,373190742
2016/9/30,5.31,41572812,219853246
2016/9/29,5.32,57160574,302157728
2016/9/28,5.34,116148317,616698917
2016/9/27,5.17,60000511,306532996
2016/9/26,5.15,103479358,540246384
2016/9/23,5.07,51010375,260045034
2016/9/22,5.16,67753800,351362806
2016/9/21,5.11,56149981,288733305
2016/9/20,5.18,51865094,269441069
2016/9/19,5.28,83004277,433348863
2016/9/14,5.11,67728427,348797712
2016/9/13,5.17,68576012,354705994
2016/9/12,5.11,117697330,608459341
2016/9/9,5.39,95115517,517903940
2016/9/8,5.51,102237465,555404739
2016/9/7,5.44,172942940,955395605
2016/9/6,5.72,161992649,908432556
2016/9/5,5.56,174809358,980301985
2016/9/2,5.69,309615570,1755820357
2016/9/1,5.65,240653990,1327152321
2016/8/31,5.14,144716328,748356780
2016/8/30,4.97,121334617,606837167
2016/8/29,5.1,204413793,1018117458
2016/8/26,4.73,160886048,777581042
2016/8/25,4.52,53392738,242452206
2016/8/24,4.54,49047482,223548734
2016/8/23,4.62,103471895,475588365
2016/8/22,4.72,177263222,840352571
2016/8/19,4.48,45328185,203052187
2016/8/18,4.45,46575585,208571906
2016/8/17,4.49,65643410,288308920
2016/8/16,4.4,35082733,154316450
2016/8/15,4.39,47421063,206801968
2016/8/12,4.29,16602820,70653566
2016/8/11,4.24,21229608,90703124
2016/8/10,4.32,24183898,104821285
2016/8/9,4.32,20995073,90310100
2016/8/8,4.29,20337855,86602939
2016/8/5,4.25,16476596,70058277
2016/8/4,4.26,18788768,79562196
2016/8/3,4.25,16430411,69736384
2016/8/2,4.25,17670548,74608040
2016/8/1,4.19,27376018,114666635
2016/7/29,4.28,32196961,138883819
2016/7/28,4.37,39486277,172259068
2016/7/27,4.41,76315158,341665037
2016/7/26,4.63,65886465,301284600
2016/7/25,4.61,101353870,466435442
2016/7/22,4.44,68301813,305161285
2016/7/21,4.41,44099620,194520544
2016/7/20,4.36,25099094,109512223
2016/7/19,4.35,18287064,79234903
2016/7/18,4.33,20824281,90373839
2016/7/15,4.36,29752086,130418122
2016/7/14,4.44,41368825,182302613
2016/7/13,4.41,47844587,210047616
2016/7/12,4.36,44824122,193253276
2016/7/11,4.32,39297081,171051948
2016/7/8,4.36,28234257,122840935
2016/7/7,4.37,33364890,145364795
2016/7/6,4.39,32993473,144134714
2016/7/5,4.36,33535467,145859710
2016/7/4,4.34,37533806,162071846
2016/7/1,4.25,22490725,96377532
2016/6/30,4.3,35632932,153123597
2016/6/29,4.26,28845552,123080465
2016/6/28,4.28,51501015,220266232
2016/6/27,4.21,31009798,128962348
2016/6/24,4.09,25739398,105612658
2016/6/23,4.16,18277742,75907734
2016/6/22,4.18,18606347,77124725
2016/6/21,4.13,20067758,83777552
2016/6/20,4.16,14879309,61604097
2016/6/17,4.17,20388371,85545789
2016/6/16,4.15,21353153,89088387
2016/6/15,4.18,24435051,101414114
2016/6/14,4.08,20688496,84311924
2016/6/13,4.06,32220424,134636226
2016/6/8,4.31,19291553,82754516
2016/6/7,4.33,23387472,100999200
2016/6/6,4.37,29622513,129500653
2016/6/3,4.43,53240483,235442116
2016/6/2,4.34,31839177,137439010
2016/6/1,4.3,31271611,134663613
2016/5/31,4.3,39836264,169204928
2016/5/30,4.12,15419895,63766957
2016/5/27,4.15,28327791,117231357
2016/5/26,4.09,19683165,79625039
2016/5/25,4.08,13697081,56339085
2016/5/24,4.09,16438171,67303490
2016/5/23,4.15,18329856,75829983
2016/5/20,4.12,15514675,63325744
2016/5/19,4.07,17524134,71897915
2016/5/18,4.06,19740513,80228544
2016/5/17,4.17,13358363,55758373
2016/5/16,4.19,13210586,54889182
2016/5/13,4.13,14568300,60540560
2016/5/12,4.18,15901624,65813570
2016/5/11,4.19,13582863,57220799
2016/5/10,4.2,12864606,54163942
2016/5/9,4.2,25227005,106603541
2016/5/6,4.35,37177143,165079200
2016/5/5,4.54,19809106,89704386
2016/5/4,4.53,24110424,109314112
2016/5/3,4.56,35261808,159361919
2016/4/29,4.38,14673256,64508696
2016/4/28,4.41,24743785,108866394
2016/4/27,4.45,19457754,87259890
2016/4/26,4.5,15101644,67510135
2016/4/25,4.46,19463437,86415733
2016/4/22,4.5,22889116,102462935
2016/4/21,4.5,25935328,118039355
2016/4/20,4.56,54277521,251643189
2016/4/19,4.83,27177402,131117523
2016/4/18,4.82,48178310,232762139
2016/4/15,4.95,47620916,235828001
2016/4/14,4.98,59278928,294301779
2016/4/13,4.93,89326799,443240096
2016/4/12,4.88,47618002,230425949
2016/4/11,4.91,64758176,315434981
2016/4/8,4.76,44613421,211918594
2016/4/7,4.79,50676387,246877051
2016/4/6,4.93,64181296,315499233
2016/4/5,4.98,95765950,469527196
2016/4/1,4.81,52462719,248948221
2016/3/31,4.76,46815596,224335111
2016/3/30,4.73,37918569,176909424
2016/3/29,4.56,37100350,170767732
2016/3/28,4.7,39891637,190461292
2016/3/25,4.76,33697918,159476213
2016/3/24,4.71,58731908,280604806
2016/3/23,4.84,50441857,242770577
2016/3/22,4.82,70340093,340396939
2016/3/21,4.89,102396886,494838467
2016/3/18,4.75,95771270,452889991
2016/3/17,4.64,76077299,350121856
2016/3/16,4.49,45107527,203644631
2016/3/15,4.58,84288236,387865432
2016/3/14,4.49,58426530,263087280
2016/3/11,4.29,20412286,87087652
2016/3/10,4.31,30742531,134662865
2016/3/9,4.42,32273531,143191579
2016/3/8,4.59,44073797,196937570
2016/3/7,4.54,38982802,176326634
2016/3/4,4.41,48660486,216468810
2016/3/3,4.57,58571113,269729798
2016/3/2,4.56,56323165,250495328
2016/3/1,4.28,32298749,136413685
2016/2/29,4.16,38462528,159437434
2016/2/26,4.38,36002614,158013809
2016/2/25,4.36,63833876,292883286
2016/2/24,4.83,45809278,217889472
2016/2/23,4.77,47476011,227332570
2016/2/22,4.81,58244680,278087118
2016/2/19,4.73,55031464,259759506
2016/2/18,4.8,92347504,451860232
2016/2/17,4.77,108879033,515566702
2016/2/16,4.62,46232517,210449576
2016/2/15,4.2,20572608,85270304
2016/2/5,4.26,24315803,104749409
2016/2/4,4.34,40190122,173653752
2016/2/3,4.29,42188023,177832870
2016/2/2,4.21,34647926,144555361
2016/2/1,4.05,27781325,113474397
2016/1/29,4.12,34221649,139505660
2016/1/28,3.96,27845028,114442756
2016/1/27,4.26,41301646,174893435
2016/1/26,4.38,44556046,203782003
2016/1/25,4.86,24759823,119664493
2016/1/22,4.81,31983935,152873134
2016/1/21,4.76,29322162,142865108
2016/1/20,4.92,40788086,201516176
2016/1/19,5.01,49383185,241979233
2016/1/18,4.79,32875275,156569908
2016/1/15,4.75,43535791,211924266
2016/1/14,5.04,45957982,225578230
2016/1/13,4.92,39975596,201824754
2016/1/12,5.11,35755748,181326698
2016/1/11,5.01,54017283,280474326
2016/1/8,5.3,53624864,285801371
2016/1/7,5.22,10783600,58740290
2016/1/6,5.77,42631936,243659142
2016/1/5,5.64,58079641,323067683
2016/1/4,5.57,43846728,262542379
2015/12/31,6.18,37508615,234938152
2015/12/30,6.34,40713987,257748370
2015/12/29,6.29,42249669,263063640
2015/12/28,6.2,67412181,430840245
2015/12/25,6.5,35509923,230592866
2015/12/24,6.51,50881579,330923570
2015/12/23,6.47,68591988,447380695
2015/12/22,6.6,76171880,498391054
2015/12/21,6.51,63794901,412651913
2015/12/18,6.4,64436480,412025422
2015/12/17,6.5,98738158,634818609
2015/12/16,6.25,44163947,277494103
2015/12/15,6.29,60044635,376173656
2015/12/14,6.18,51753962,313466525
2015/12/11,6.04,44651239,269822230
2015/12/10,6.14,41177033,253068337
2015/12/9,6.13,43061207,264575487
2015/12/8,6.17,75578277,470987167
2015/12/7,6.48,53248817,344445931
2015/12/4,6.37,53101519,339999325
2015/12/3,6.44,58313296,372547819
2015/12/2,6.32,58675982,365990498
2015/12/1,6.3,63771138,400031921
2015/11/30,6.24,94599842,587114635
2015/11/27,6.44,112286716,756538288
2015/11/26,7.08,85784189,611380921
2015/11/25,7.22,98870569,709170071
2015/11/24,7.11,97264805,683562660
2015/11/23,7.12,150607299,1077071067
2015/11/20,7.33,214943390,1562403586
2015/11/19,7.54,61562653,458791088
2015/11/18,7.29,78509368,583838579
2015/11/17,7.54,128108278,985674329
2015/11/16,7.63,78715636,592272544
2015/11/13,7.49,90860017,685195993
2015/11/12,7.71,135610673,1051084650
2015/11/11,7.94,133541954,1048848960
2015/11/10,7.74,120220603,930784691
2015/11/9,7.73,148843868,1143847552
2015/11/6,7.77,166901270,1295757543
2015/11/5,7.62,187037223,1430161209
2015/11/4,7.56,125687020,926029822
2015/11/3,7.07,68162315,479780720
2015/11/2,7.04,81408581,578244834
2015/10/30,7.34,90525496,669265385
2015/10/29,7.36,69603339,513930932
2015/10/28,7.35,116603400,883085779
2015/10/27,7.67,165338199,1251087404
2015/10/26,7.61,168154221,1282954176
2015/10/23,7.5,175770239,1309189616
2015/10/22,7.51,160263539,1179475314
2015/10/21,7.2,261495024,1993182740
2015/10/20,8,258914715,2034855605
2015/10/19,7.64,259546603,1973700683
2015/10/16,7.28,168582879,1196501832
2015/10/15,7.06,151337389,1054073897
2015/10/14,6.78,135548687,923392057
2015/10/13,6.78,132113656,889729295
2015/10/12,6.69,151724415,1008181016
2015/10/9,6.37,104244021,662511728
2015/10/8,6.39,118872997,747892825
2015/9/30,5.97,38088517,228184227
2015/9/29,5.97,66902680,400264289
2015/9/28,6.2,78848635,481330517
2015/9/25,5.96,105459716,640221311
2015/9/24,6.35,117174843,736898105
2015/9/23,6.27,151490654,953760542
2015/9/22,6.26,145401344,910841512
2015/9/21,6.36,192010832,1180369087
2015/9/18,6.26,195370084,1186410299
2015/9/17,5.69,149989873,890069437
2015/9/16,5.76,114998353,642271726
2015/9/15,5.24,109212009,590492547
2015/9/14,5.82,184655609,1129850143
2015/9/11,6.47,243623407,1549154596
2015/9/10,5.88,80033731,480725815
2015/9/9,6.18,136083200,830387173
2015/9/8,5.91,94346614,538043921
2015/9/7,5.53,92068958,515327513
2015/9/2,5.3,107688568,593556608
2015/9/1,5.74,137417508,802121595
2015/8/31,6.38,195029331,1276475131
2015/8/28,7.04,218379361,1453753223
2015/8/27,6.4,239007452,1516000730
2015/8/26,6.61,294534142,1992375577
2015/8/25,7.34,21730000,159498200
2015/8/24,8.16,192538864,1584747198
2015/8/21,9.07,509888610,4615391354
2015/8/20,8.67,157473658,1329089923
2015/8/19,7.88,99085575,744403211
2015/8/18,7.69,140381075,1137630143
2015/8/17,8.54,150185192,1246319360
2015/8/14,8.28,139556523,1168733199
2015/8/13,8.28,124533533,1011078578
2015/8/12,7.91,94635900,761215549
2015/8/11,8.2,122689085,1006530807
2015/8/10,8.21,128803365,1040844048
2015/8/7,7.75,107126329,826238916
2015/8/6,7.45,71032930,524208803
2015/8/5,7.37,95113165,712889645
2015/8/4,7.55,89951021,653555504
2015/8/3,6.86,74789004,522141285
2015/7/31,7.42,87792471,669383121
2015/7/30,7.76,147878009,1161957949
2015/7/29,7.68,101286725,726979148
2015/7/28,7.04,123584396,871327719
2015/7/27,7.43,118305564,936998576
2015/7/24,8.25,155868833,1335101557
2015/7/23,8.56,146494750,1233974181
2015/7/22,8.44,149779370,1242579432
2015/7/21,8.14,119982115,972966322
2015/7/20,8.19,203488325,1660764354
2015/7/17,8.04,173502516,1342142688
2015/7/16,7.31,204216964,1450693718
2015/7/15,7.08,306797708,2251114166
2015/7/14,6.8,2855254,19415727
2015/7/13,6.18,3122193,19295153
2015/7/10,0,0,0
2015/7/9,0,0,0
2015/7/8,5.62,309072442,1843878911
2015/7/7,6.17,112218098,707981323
2015/7/6,6.86,193227337,1283128692
2015/7/3,6.63,134170895,917417810
2015/7/2,7.37,138526711,1063950702
2015/7/1,8.19,130619881,1160627032
2015/6/30,9.1,155410899,1310480290
2015/6/29,8.65,132046706,1187486623
2015/6/26,9.61,105652986,1040006017
2015/6/25,10.68,107853081,1200529811
2015/6/24,11.3,108852157,1218442165
2015/6/23,11.07,105070916,1133506536
2015/6/19,11.24,108341470,1270351017
2015/6/18,12.49,127932762,1672363623
2015/6/17,12.95,105266063,1316731146
2015/6/16,12.31,118669523,1500935742
2015/6/15,13.12,146785688,1940655682
2015/6/12,13.54,214464220,2896829531
2015/6/11,13.07,131091632,1708808683
2015/6/10,13.33,160216519,2129259322
2015/6/9,13.13,128311792,1691303854
2015/6/8,13.24,165177148,2197024557
2015/6/5,13.78,208911055,2878481275
2015/6/4,13.48,194063201,2573779626
2015/6/3,13.98,224055135,3086467676
2015/6/2,13.45,201528664,2679266491
2015/6/1,13.24,195734124,2551620338
2015/5/29,12.49,241054892,2978726279
2015/5/28,12.65,316413439,4287684581
2015/5/27,14.06,458078245,6474918595
2015/5/26,13.37,218396292,2842755296
2015/5/25,12.15,227808844,2738624888
2015/5/22,12.03,333695622,4071986240
2015/5/21,12.18,316517533,3707697261
2015/5/20,11.07,206220743,2305851270
2015/5/19,10.64,101794732,1075995149
2015/5/18,10.39,89746613,946406371
2015/5/15,10.38,103479672,1079848375
2015/5/14,10.84,119556980,1311544716
2015/5/13,11.15,194523479,2136159864
2015/5/12,10.86,208086960,2287850036
2015/5/11,10.87,174550582,1846304576
2015/5/8,9.88,125775900,1210246996
2015/5/7,9.2,102566948,969509706
2015/5/6,9.97,87722611,892298078
2015/5/5,10.03,125574611,1287486455
2015/5/4,10.67,91785816,976987250
2015/4/30,10.91,134569568,1499120084
2015/4/29,10.8,120958914,1311247928
2015/4/28,10.7,212373241,2318557226
2015/4/27,11.68,165627866,1950619667
2015/4/24,11.89,223861390,2596909758
2015/4/23,11.37,150067539,1683880758
2015/4/22,11.24,175072873,1972746022
2015/4/21,11.19,167078763,1798228393
2015/4/20,10.25,176908960,1840279895
2015/4/17,10.84,156274938,1702823254
2015/4/16,11.04,132362309,1447867370
2015/4/15,11.06,175501394,1974763293
2015/4/14,11.84,193819399,2346400067
2015/4/13,12.1,196062014,2340504597
2015/4/10,11.47,215596564,2492812833
2015/4/9,11.03,220247044,2441098929
2015/4/8,11.64,354879149,4207023506
2015/4/7,11.75,311226020,3606167978
2015/4/3,10.68,270055786,2866477780
2015/4/2,10.07,258161027,2525966852
2015/4/1,9.15,150155973,1351011981
2015/3/31,8.81,119829815,1063631139
2015/3/30,8.91,118892921,1050552290
2015/3/27,8.77,107233824,939619298
2015/3/26,8.91,156953064,1425442592
2015/3/25,9.17,214513511,1962891138
2015/3/24,8.88,242778556,2129898531
2015/3/23,9.03,276019955,2444362257
2015/3/20,8.46,203929698,1681666963
2015/3/19,7.69,159882810,1216247146
2015/3/18,7.74,177013938,1374294502
2015/3/17,7.72,270122194,2067426423
2015/3/16,7.3,232557575,1651348613
2015/3/13,6.64,88683109,590801768
2015/3/12,6.55,130469598,863482083
2015/3/11,6.35,72510075,460894400
2015/3/10,6.43,116026804,739056967
2015/3/9,6.13,60348877,365596656
2015/3/6,6.1,76559094,471822026
2015/3/5,6.07,107417373,656440672
2015/3/4,6.27,101755667,636719376
2015/3/3,6.28,154216062,997175234
2015/3/2,6.34,111309234,695663854
2015/2/27,6.1,87538024,532064214
2015/2/26,6.07,110756786,668220566
2015/2/25,5.94,164782368,993423649
2015/2/17,5.71,101025627,578804924
